Código AMIE|Nombre de la Institución Educativa|Código División Política Administrativa Provincia|Provincia|Código División Política Administrativa  Cantón|Cantón|Código División Política Administrativa  Parroquia|Parroquia|Código de Distrito|Sostenimiento|Tipo de Educación|Modalidad|Jornada|Acceso (terrestre/ aéreo/fluvial)|Número de estudiantes|Número de docentes
07H01394|LA ROSITA  3|07|EL ORO|0709|PASAJE|070903|OCHOA LEON (MATRIZ)|07D01|Fiscal|Popular Permanente|Presencial|Vespertina|Terrestre|15|0
07H01396|NUEVOS HORIZONTES|07|EL ORO|0709|PASAJE|070904|TRES CERRITOS|07D01|Fiscal|Popular Permanente|Presencial|Vespertina|Terrestre|15|1
07H01397|CENTRO DE PRIMARIA POPULAR SANTA MARTHA|07|EL ORO|0709|PASAJE|070902|LOMA DE FRANCO|07D01|Fiscal|Popular Permanente|Presencial|Nocturna|Terrestre|36|1
07H01398|JUSTICIA DE DIOS|07|EL ORO|0709|PASAJE|070903|OCHOA LEON (MATRIZ)|07D01|Fiscal|Popular Permanente|Presencial|Nocturna|Terrestre|15|1
07H01401|24 DE MAYO|07|EL ORO|0709|PASAJE|070901|BOLIVAR|07D01|Fiscal|Popular Permanente|Presencial|Nocturna|Terrestre|15|1
07H01404|SAN GABRIEL|07|EL ORO|0709|PASAJE|070904|TRES CERRITOS|07D01|Fiscal|Popular Permanente|Presencial|Vespertina|Terrestre|14|1
07H01406|PASAJE LIBRE|07|EL ORO|0709|PASAJE|070902|LOMA DE FRANCO|07D01|Fiscal|Popular Permanente|Presencial|Nocturna|Terrestre|15|1
07H01417| LA MONCA|07|EL ORO|0709|PASAJE|070903|OCHOA LEON (MATRIZ)|07D01|Fiscal|Popular Permanente|Presencial|Vespertina y Nocturna|Terrestre|30|1
07H01425|OBRERO MUNICIPAL|07|EL ORO|0709|PASAJE|070904|TRES CERRITOS|07D01|Fiscal|Popular Permanente|Presencial|Vespertina|Terrestre|15|1
07H01439|3 DE JULIO|07|EL ORO|0709|PASAJE|070901|BOLIVAR|07D01|Fiscal|Popular Permanente|Presencial|Matutina|Terrestre|15|0
07H00821|CARMEN MORA DE ENCALADA|07|EL ORO|0709|PASAJE|070903|OCHOA LEON (MATRIZ)|07D01|Fiscal|Educación regular|Presencial|Matutina|Terrestre|1872|96
07H00837|EDUARDO PAZMIÑO BARCIONA|07|EL ORO|0709|PASAJE|070903|OCHOA LEON (MATRIZ)|07D01|Fiscal|Educación regular|Presencial|Matutina|Terrestre|430|24
07H01399|13 DE MAYO|07|EL ORO|0709|PASAJE|070903|OCHOA LEON (MATRIZ)|07D01|Fiscal|Popular Permanente|Presencial|Vespertina y Nocturna|Terrestre|33|1
07H00874|FRANCISCO OCHOA ORTIZ|07|EL ORO|0709|PASAJE|070952|CASACAY|07D01|Fiscal|Educación regular|Presencial|Matutina|Terrestre|130|9
07H00875|GENERAL LUIS LARREA  ALBA|07|EL ORO|0709|PASAJE|070952|CASACAY|07D01|Fiscal|Educación regular|Presencial|Matutina|Terrestre|26|3
07H00877|DAVID MONROY|07|EL ORO|0709|PASAJE|070952|CASACAY|07D01|Fiscal|Educación regular|Presencial|Matutina|Terrestre|15|2
07H00878|LEOPOLDO MUÑOZ RODRIGUEZ|07|EL ORO|0709|PASAJE|070952|CASACAY|07D01|Fiscal|Educación regular|Presencial|Matutina|Terrestre|44|5
07H00879|DR LEONIDAS GARCIA ORTIZ|07|EL ORO|0709|PASAJE|070952|CASACAY|07D01|Fiscal|Educación regular|Presencial|Matutina|Terrestre|318|17
07H00910|29 DE MAYO|07|EL ORO|0709|PASAJE|070955|UZHCURRUMI|07D01|Fiscal|Educación regular|Presencial|Matutina|Terrestre|12|1
07H00911|ANTONIO JOSE DE SUCRE|07|EL ORO|0709|PASAJE|070955|UZHCURRUMI|07D01|Fiscal|Educación regular|Presencial|Matutina|Terrestre|9|1
07H01409|QUERA|07|EL ORO|0709|PASAJE|070952|CASACAY|07D01|Fiscal|Popular Permanente|Presencial|Nocturna|Terrestre|15|0
07H00909|WALTER TEOFILO SERRANO BATALLAS|07|EL ORO|0709|PASAJE|070955|UZHCURRUMI|07D01|Fiscal|Educación regular|Presencial|Matutina|Terrestre|145|11
07H00891|RAFAEL SALDAÑA MENDOZA|07|EL ORO|0709|PASAJE|070954|PROGRESO|07D01|Fiscal|Educación regular|Presencial|Matutina|Terrestre|58|5
07H00902|CIRO VICENTE VERA|07|EL ORO|0709|PASAJE|070954|PROGRESO|07D01|Fiscal|Educación regular|Presencial|Matutina|Terrestre|30|4
07H00899|MIGUEL ALFONSO CARMONA BENENAULA|07|EL ORO|0709|PASAJE|070954|PROGRESO|07D01|Fiscal|Educación regular|Presencial|Matutina|Terrestre|44|4
07H00908|ENRIQUE COELLO LECARO|07|EL ORO|0709|PASAJE|070955|UZHCURRUMI|07D01|Fiscal|Educación regular|Presencial|Matutina|Terrestre|97|10
07H01481|VICENTE  MAYA|07|EL ORO|0709|PASAJE|070903|OCHOA LEON (MATRIZ)|07D01|Fiscal|Popular Permanente|A Distancia|Matutina|Terrestre|317|12
07H01363|MOROMORO|07|EL ORO|0710|PIÑAS|071053|MOROMORO|07D04|Fiscal|Popular Permanente|Presencial|Vespertina|Terrestre|13|1
07H00976|JUAN JACOBO ROUSSEAU|07|EL ORO|0710|PIÑAS|071053|MOROMORO|07D04|Fiscal|Educación regular|Presencial|Matutina|Terrestre|92|9
07H00978|PROF. CLEMENTE GIA GIA|07|EL ORO|0710|PIÑAS|071053|MOROMORO|07D04|Fiscal|Educación regular|Presencial|Matutina|Terrestre|3|1
07H00979|REPUBLICA DE NICARAGUA|07|EL ORO|0710|PIÑAS|071053|MOROMORO|07D04|Fiscal|Educación regular|Presencial|Matutina|Terrestre|17|3
07H00980|GENERAL SAN MARTIN|07|EL ORO|0710|PIÑAS|071053|MOROMORO|07D04|Fiscal|Educación regular|Presencial|Matutina|Terrestre|6|1
07H00982|MOROMORO|07|EL ORO|0710|PIÑAS|071053|MOROMORO|07D04|Fiscal|Educación regular|Presencial|Matutina|Terrestre|61|11
07H00977|PEDRO FERMIN CEVALLOS|07|EL ORO|0710|PIÑAS|071053|MOROMORO|07D04|Fiscal|Educación regular|Presencial|Matutina|Terrestre|36|5
07H01371|SAN  FRANCISCO|07|EL ORO|0710|PIÑAS|071001|LA MATRIZ|07D04|Fiscal|Popular Permanente|Presencial|Vespertina y Nocturna|Terrestre|10|1
07H01382|LUZ DE AMERICA|07|EL ORO|0710|PIÑAS|071001|LA MATRIZ|07D04|Fiscal|Popular Permanente|Presencial|Nocturna|Terrestre|10|1
07H01385|VIRA|07|EL ORO|0710|PIÑAS|071001|LA MATRIZ|07D04|Fiscal|Popular Permanente|Presencial|Matutina y Vespertina|Terrestre|16|1
07H01387|PIÑAS GRANDE|07|EL ORO|0710|PIÑAS|071003|PIÑAS GRANDE|07D04|Fiscal|Popular Permanente|Presencial|Matutina|Terrestre|10|1
07H01388|EL BOSQUE|07|EL ORO|0710|PIÑAS|071001|LA MATRIZ|07D04|Fiscal|Popular Permanente|Presencial|Vespertina|Terrestre|4|1
07H00923|CAPITAN RAFAEL MORAN VALVERDE|07|EL ORO|0710|PIÑAS|071001|LA MATRIZ|07D04|Fiscal|Educación regular|Presencial|Matutina|Terrestre|16|1
07H00930|LUIS CORDERO CRESPO|07|EL ORO|0710|PIÑAS|071003|PIÑAS GRANDE|07D04|Fiscal|Educación regular|Presencial|Matutina|Terrestre|47|4
07H00939|ISIDRO AYORA|07|EL ORO|0710|PIÑAS|071001|LA MATRIZ|07D04|Fiscal|Educación regular|Presencial|Matutina|Terrestre|9|1
07H00946|CRISTOBAL COLON|07|EL ORO|0710|PIÑAS|071001|LA MATRIZ|07D04|Fiscal|Educación regular|Presencial|Matutina|Terrestre|507|22
07H00948|PRIMERO DE MAYO|07|EL ORO|0710|PIÑAS|071001|LA MATRIZ|07D04|Fiscal|Educación regular|Presencial|Matutina|Terrestre|9|1
07H00952|PIÑAS|07|EL ORO|0710|PIÑAS|071001|LA MATRIZ|07D04|Fiscal|Popular Permanente|Presencial|Nocturna|Terrestre|135|8
07H00955|JOSE MARIA VELAZ SJ EXT 092|07|EL ORO|0710|PIÑAS|071001|LA MATRIZ|07D04|Fiscomisional|Popular Permanente|Semipresencial|Matutina y Vespertina|Terrestre|137|8
07H00926|LEOVIGILDO LOAYZA LOAYZA|07|EL ORO|0710|PIÑAS|071001|LA MATRIZ|07D04|Fiscal|Educación regular|Presencial|Matutina, Vesperina y Nocturna|Terrestre|1043|78
07H00925|TERESA MOLINA DE MUÑOZ|07|EL ORO|0710|PIÑAS|071001|LA MATRIZ|07D04|Fiscal|Educación regular|Presencial|Matutina|Terrestre|236|11
07H00932|SAN JOSE|07|EL ORO|0710|PIÑAS|071001|LA MATRIZ|07D04|Fiscal|Educación regular|Presencial|Matutina|Terrestre|372|21
07H01366|PASTORAL SOCIAL|07|EL ORO|0710|PIÑAS|071001|LA MATRIZ|07D04|Fiscal|Popular Permanente|Presencial|Matutina y Vespertina|Terrestre|12|1
07H01381|LA CHUVA|07|EL ORO|0710|PIÑAS|071055|SAN ROQUE (AMBROSIO MALDONADO)|07D04|Fiscal|Popular Permanente|Presencial|Matutina|Terrestre|8|1
07H01313|MARIA DEL CISNE|07|EL ORO|0710|PIÑAS|071001|LA MATRIZ|07D04|Particular|Popular Permanente|Semipresencial|Matutina|Terrestre|355|10
07H00913|27 DE FEBRERO|07|EL ORO|0710|PIÑAS|071055|SAN ROQUE (AMBROSIO MALDONADO)|07D04|Fiscal|Educación regular|Presencial|Matutina|Terrestre|7|1
07H00927|HARALDO GODOFREDO GALLARDO AÑASCO|07|EL ORO|0710|PIÑAS|071002|LA SUSAYA|07D04|Fiscal|Educación regular|Presencial|Matutina|Terrestre|9|1
07H00928|MANUEL SIGIBERTO LOAYZA GALLARDO|07|EL ORO|0710|PIÑAS|071002|LA SUSAYA|07D04|Fiscal|Educación regular|Presencial|Matutina|Terrestre|73|6
07H00933|EDUCACION ESPECIAL  SOR EUFEMIA MOSCOSO ZAMBRANO|07|EL ORO|0710|PIÑAS|071001|LA MATRIZ|07D04|Fiscal|Educación Especial|Presencial|Matutina|Terrestre|76|4
07H00935|SAGRADO CORAZON|07|EL ORO|0710|PIÑAS|071001|LA MATRIZ|07D04|Fiscomisional|Educación regular|Presencial|Matutina|Terrestre|470|20
07H00943|DR  GONZALO ABAD GRIJALVA|07|EL ORO|0710|PIÑAS|071001|LA MATRIZ|07D04|Fiscal|Educación regular|Presencial|Matutina|Terrestre|340|19
07H00950|FEDERICO GONZALEZ SUAREZ|07|EL ORO|0710|PIÑAS|071001|LA MATRIZ|07D04|Fiscal|Educación regular|Presencial|Matutina|Terrestre|722|26
07H00956|MELVA OCHOA DE PROAÑO|07|EL ORO|0710|PIÑAS|071001|LA MATRIZ|07D04|Fiscal|Educación regular|Presencial|Matutina|Terrestre|96|4
07H00957|FRAY VICENTE SOLANO|07|EL ORO|0710|PIÑAS|071001|LA MATRIZ|07D04|Fiscal|Educación regular|Presencial|Matutina|Terrestre|8|1
07H00857|GENERAL CALICUCHIMA|07|EL ORO|0710|PIÑAS|071001|LA MATRIZ|07D04|Fiscal|Educación regular|Presencial|Matutina|Terrestre|33|2
07H00987|13 DE ABRIL|07|EL ORO|0710|PIÑAS|071055|SAN ROQUE (AMBROSIO MALDONADO)|07D04|Fiscal|Educación regular|Presencial|Matutina|Terrestre|21|2
07H00988|ALONSO DE MERCADILLO|07|EL ORO|0710|PIÑAS|071055|SAN ROQUE (AMBROSIO MALDONADO)|07D04|Fiscal|Educación regular|Presencial|Matutina|Terrestre|7|1
07H00989|DR GUILLERMO GUZMAN AYORA|07|EL ORO|0710|PIÑAS|071055|SAN ROQUE (AMBROSIO MALDONADO)|07D04|Fiscal|Educación regular|Presencial|Matutina|Terrestre|26|4
07H01368|EL CISNE|07|EL ORO|0710|PIÑAS|071001|LA MATRIZ|07D04|Fiscal|Popular Permanente|Presencial|Vespertina y Nocturna|Terrestre|10|1
07H00852|8 DE NOVIEMBRE|07|EL ORO|0710|PIÑAS|071001|LA MATRIZ|07D04|Fiscal|Educación regular|Presencial|Matutina y Vespertina|Terrestre|1734|107
07H00985|COLON SERRANO MURILLO|07|EL ORO|0710|PIÑAS|071055|SAN ROQUE (AMBROSIO MALDONADO)|07D04|Fiscal|Educación regular|Presencial|Matutina|Terrestre|9|1
07H00769|LAZARO CARDENAS|07|EL ORO|0710|PIÑAS|071001|LA MATRIZ|07D04|Fiscal|Educación regular|Presencial|Matutina|Terrestre|2|1
07H01369|EL PLACER|07|EL ORO|0710|PIÑAS|071056|SARACAY|07D04|Fiscal|Popular Permanente|Presencial|Vespertina|Terrestre|8|1
07H00901|OCHO  DE NOVIEMBRE|07|EL ORO|0710|PIÑAS|071054|PIEDRAS|07D04|Fiscal|Educación regular|Presencial|Matutina|Terrestre|32|2
07H00916|AMADOR OCHOA ROMERO|07|EL ORO|0710|PIÑAS|071056|SARACAY|07D04|Fiscal|Educación regular|Presencial|Matutina|Terrestre|2|1
07H00969|VICTOR MANUEL LOAYZA|07|EL ORO|0710|PIÑAS|071052|LA BOCANA|07D04|Fiscal|Educación regular|Presencial|Matutina|Terrestre|14|2
07H00970|PAQUISHA|07|EL ORO|0710|PIÑAS|071052|LA BOCANA|07D04|Fiscal|Educación regular|Presencial|Matutina|Terrestre|208|18
07H00971|MIGUEL MORENO ORDOÑEZ|07|EL ORO|0710|PIÑAS|071052|LA BOCANA|07D04|Fiscal|Educación regular|Presencial|Matutina|Terrestre|130|8
07H00972|JUAN MONTALVO|07|EL ORO|0710|PIÑAS|071052|LA BOCANA|07D04|Fiscal|Educación regular|Presencial|Matutina|Terrestre|3|1
07H00974|GENERAL ELOY ALFARO|07|EL ORO|0710|PIÑAS|071052|LA BOCANA|07D04|Fiscal|Educación regular|Presencial|Matutina|Terrestre|41|3
07H00975|JOSE UGARTE MOLINA|07|EL ORO|0710|PIÑAS|071052|LA BOCANA|07D04|Fiscal|Educación regular|Presencial|Matutina|Terrestre|15|2
07H00983|DR FRANCISCO CABRERA ROMAN|07|EL ORO|0710|PIÑAS|071054|PIEDRAS|07D04|Fiscal|Educación regular|Presencial|Matutina|Terrestre|21|1
07H00984|REPUBLICA DE COLOMBIA|07|EL ORO|0710|PIÑAS|071054|PIEDRAS|07D04|Fiscal|Educación regular|Presencial|Matutina|Terrestre|44|4
07H00990|SIMON BOLIVAR|07|EL ORO|0710|PIÑAS|071056|SARACAY|07D04|Fiscal|Educación regular|Presencial|Matutina|Terrestre|17|2
07H00993|PABLO HANNIBAL VELA|07|EL ORO|0710|PIÑAS|071056|SARACAY|07D04|Fiscal|Educación regular|Presencial|Matutina|Terrestre|11|1
07H00995|TENIENTE.ABDON CALDERON|07|EL ORO|0710|PIÑAS|071056|SARACAY|07D04|Fiscal|Educación regular|Presencial|Matutina|Terrestre|13|1
07H00996|JOSÉ HERMENEGILDO LOAYZA SALAZAR|07|EL ORO|0710|PIÑAS|071056|SARACAY|07D04|Fiscal|Educación regular|Presencial|Matutina|Terrestre|9|1
07H00997|MIGUEL CABRERA DELGADO|07|EL ORO|0710|PIÑAS|071056|SARACAY|07D04|Fiscal|Educación regular|Presencial|Matutina|Terrestre|33|2
07H00998|AERO TECNICO DE LA  FAE|07|EL ORO|0710|PIÑAS|071056|SARACAY|07D04|Fiscal|Educación regular|Presencial|Matutina|Terrestre|23|2
07H00991|JUAN JOSE LOAYZA|07|EL ORO|0710|PIÑAS|071056|SARACAY|07D04|Fiscal|Educación regular|Presencial|Matutina|Terrestre|260|21
07H00915|HUMBERTO OCHOA  LOAYZA|07|EL ORO|0710|PIÑAS|071056|SARACAY|07D04|Fiscal|Educación regular|Presencial|Matutina|Terrestre|24|1
07H00992|JOHN F KENNEDY|07|EL ORO|0710|PIÑAS|071056|SARACAY|07D04|Fiscal|Educación regular|Presencial|Matutina|Terrestre|4|1
07H01383|CONCHICOLA|07|EL ORO|0710|PIÑAS|071051|CAPIRO|07D04|Fiscal|Popular Permanente|Presencial|Matutina|Terrestre|10|1
07H00953|FLAVIO FEIJOO|07|EL ORO|0710|PIÑAS|071051|CAPIRO|07D04|Fiscal|Educación regular|Presencial|Matutina|Terrestre|3|1
07H00959|ANGEL SALVADOR OCHOA|07|EL ORO|0710|PIÑAS|071051|CAPIRO|07D04|Fiscal|Educación regular|Presencial|Matutina|Terrestre|40|4
07H00862|JACINTO MALDONADO|07|EL ORO|0710|PIÑAS|071051|CAPIRO|07D04|Fiscal|Educación regular|Presencial|Matutina|Terrestre|6|1
07H00962|JUAN MONTALVO|07|EL ORO|0710|PIÑAS|071051|CAPIRO|07D04|Fiscal|Educación regular|Presencial|Matutina|Terrestre|31|2
07H00963|SEBASTIAN DE BENALCAZAR|07|EL ORO|0710|PIÑAS|071051|CAPIRO|07D04|Fiscal|Educación regular|Presencial|Matutina|Terrestre|61|5
07H00964|ANTONIO ANTE|07|EL ORO|0710|PIÑAS|071051|CAPIRO|07D04|Fiscal|Educación regular|Presencial|Matutina|Terrestre|8|1
07H00965|CIUDAD  DE CUENCA NUMERO 121|07|EL ORO|0710|PIÑAS|071051|CAPIRO|07D04|Fiscal|Educación regular|Presencial|Matutina|Terrestre|31|3
07H00966|MIGUEL A. OLMEDO BARRIOS|07|EL ORO|0710|PIÑAS|071051|CAPIRO|07D04|Fiscal|Educación regular|Presencial|Matutina|Terrestre|2|1
07H00967|GALO PLAZA LASSO|07|EL ORO|0710|PIÑAS|071051|CAPIRO|07D04|Fiscal|Educación regular|Presencial|Vespertina|Terrestre|125|12
07H01359|FLORIDA|07|EL ORO|0711|PORTOVELO|071150|PORTOVELO|07D03|Fiscal|Popular Permanente|Presencial|Nocturna|Terrestre|23|1
07H01414|JESUS DEL GRAN PODER|07|EL ORO|0711|PORTOVELO|071150|PORTOVELO|07D03|Fiscal|Popular Permanente|Presencial|Vespertina|Terrestre|16|0
07H01436|LENIN MORENO|07|EL ORO|0711|PORTOVELO|071150|PORTOVELO|07D03|Fiscal|Educación Especial|Presencial|Vespertina|Terrestre|88|6
07H00999|MARGARITA COMAS|07|EL ORO|0711|PORTOVELO|071150|PORTOVELO|07D03|Fiscal|Educación regular|Presencial|Matutina|Terrestre|25|4
07H01000|24 DE MAYO|07|EL ORO|0711|PORTOVELO|071150|PORTOVELO|07D03|Fiscal|Educación regular|Presencial|Matutina|Terrestre|118|11
07H01001|RIO AMARILLO|07|EL ORO|0711|PORTOVELO|071150|PORTOVELO|07D03|Fiscal|Educación regular|Presencial|Matutina|Terrestre|534|24
07H01002|CENTRO DE FORMACION ARTESANAL FEDERICO FROEBEL|07|EL ORO|0711|PORTOVELO|071150|PORTOVELO|07D03|Fiscal|Popular Permanente|Presencial|Matutina|Terrestre|25|7
07H01003|FEDERICO FROEBEL|07|EL ORO|0711|PORTOVELO|071150|PORTOVELO|07D03|Fiscal|Educación regular|Presencial|Matutina|Terrestre|531|26
07H01005|CIUDAD DE PORTOVELO|07|EL ORO|0711|PORTOVELO|071150|PORTOVELO|07D03|Fiscal|Educación regular|Presencial|Matutina|Terrestre|177|15
07H01008|JOHN DEWEY|07|EL ORO|0711|PORTOVELO|071150|PORTOVELO|07D03|Fiscal|Educación regular|Presencial|Matutina|Terrestre|354|21
07H01011|CENTRO DE FORMACION ARTESANAL PORTOVELO|07|EL ORO|0711|PORTOVELO|071150|PORTOVELO|07D03|Fiscal|Popular Permanente|Presencial|Nocturna|Terrestre|91|6
07H01012|CURTINCAPAC|07|EL ORO|0711|PORTOVELO|071151|CURTINCAPA|07D03|Fiscal|Educación regular|Presencial|Matutina|Terrestre|75|13
07H01013|SANTIAGO ZAMORA|07|EL ORO|0711|PORTOVELO|071151|CURTINCAPA|07D03|Fiscal|Educación regular|Presencial|Matutina|Terrestre|45|5
07H01014|CIUDAD DE ZARUMA  N  2|07|EL ORO|0711|PORTOVELO|071151|CURTINCAPA|07D03|Fiscal|Educación regular|Presencial|Matutina|Terrestre|13|2
07H01016|DR GABRIELGARCIA MORENO|07|EL ORO|0711|PORTOVELO|071152|MORALES|07D03|Fiscal|Educación regular|Presencial|Matutina|Terrestre|56|7
07H01017|CIUDAD DE PORTOVELO|07|EL ORO|0711|PORTOVELO|071152|MORALES|07D03|Fiscal|Educación regular|Presencial|Matutina|Terrestre|23|1
07H01018|DARIO MALDONADO|07|EL ORO|0711|PORTOVELO|071153|SALATI|07D03|Fiscal|Educación regular|Presencial|Matutina|Terrestre|5|1
07H01019|27 DE ABRIL|07|EL ORO|0711|PORTOVELO|071153|SALATI|07D03|Fiscal|Educación regular|Presencial|Matutina|Terrestre|32|3
07H01020|SERGIO BRAVO PAZ|07|EL ORO|0711|PORTOVELO|071153|SALATI|07D03|Fiscal|Educación regular|Presencial|Matutina|Terrestre|14|1
07H01022|LEOPOLDO NICOLAS CHAVEZ|07|EL ORO|0711|PORTOVELO|071153|SALATI|07D03|Fiscal|Educación regular|Presencial|Matutina|Terrestre|75|4
07H01023|JOSE JOAQUIN DE OLMEDO|07|EL ORO|0711|PORTOVELO|071153|SALATI|07D03|Fiscal|Educación regular|Presencial|Matutina|Terrestre|14|1
07H01025|MIGUEL ANGEL CORRAL|07|EL ORO|0711|PORTOVELO|071153|SALATI|07D03|Fiscal|Educación regular|Presencial|Matutina|Terrestre|90|11
07H01026|TEODORO WOLF|07|EL ORO|0711|PORTOVELO|071153|SALATI|07D03|Fiscal|Educación regular|Presencial|Matutina|Terrestre|12|1
07H00954|13 DE MAYO|07|EL ORO|0711|PORTOVELO|071150|PORTOVELO|07D03|Fiscal|Educación regular|Presencial|Matutina y Nocturna|Terrestre|810|60
07H01129|SAN JOSE|07|EL ORO|0712|SANTA ROSA|071251|BELLAVISTA|07D06|Fiscal|Educación regular|Presencial|Matutina|Terrestre|80|10
07H01138|FEBRES CORDERO|07|EL ORO|0712|SANTA ROSA|071253|LA AVANZADA|07D06|Fiscal|Popular Permanente|Presencial|Matutina, Vesperina y Nocturna|Terrestre|16|1
07H01143|MANUELITA SAENZ|07|EL ORO|0712|SANTA ROSA|071253|LA AVANZADA|07D06|Fiscal|Educación regular|Presencial|Matutina|Terrestre|20|2
07H01140|ROSARIO CELINA GARCIA PINEDA|07|EL ORO|0712|SANTA ROSA|071253|LA AVANZADA|07D06|Fiscal|Educación regular|Presencial|Matutina|Terrestre|12|2
07H01142|15 DE OCTUBRE|07|EL ORO|0712|SANTA ROSA|071253|LA AVANZADA|07D06|Fiscal|Educación regular|Presencial|Matutina|Terrestre|5|1
07H01150|JOAQUIN MATAMOROS|07|EL ORO|0712|SANTA ROSA|071255|TORATA|07D06|Fiscal|Educación regular|Presencial|Matutina|Terrestre|8|1
07H01042|PROF JESUS MARIA FLORES DE PIEDRA|07|EL ORO|0712|SANTA ROSA|071251|BELLAVISTA|07D06|Fiscal|Educación regular|Presencial|Matutina|Terrestre|30|3
07H01154|LCDO. FAUSTO MOLINA MOLINA|07|EL ORO|0712|SANTA ROSA|071255|TORATA|07D06|Fiscal|Educación regular|Presencial|Matutina|Terrestre|227|17
07H01073|RABINDRANATH TAGORE|07|EL ORO|0712|SANTA ROSA|071251|BELLAVISTA|07D06|Fiscal|Educación regular|Presencial|Matutina|Terrestre|143|11
07H01123|NUMA POMPILIO LLONA|07|EL ORO|0712|SANTA ROSA|071251|BELLAVISTA|07D06|Fiscal|Educación regular|Presencial|Matutina|Terrestre|20|4
07H01125|ORIENTE ECUATORIANO|07|EL ORO|0712|SANTA ROSA|071251|BELLAVISTA|07D06|Fiscal|Educación regular|Presencial|Matutina|Terrestre|191|12
07H01128|JOSE  JOAQUIN TOLEDO CHICA|07|EL ORO|0712|SANTA ROSA|071251|BELLAVISTA|07D06|Fiscal|Educación regular|Presencial|Matutina|Terrestre|41|5
07H01139|JOSE ANTONIO JARA|07|EL ORO|0712|SANTA ROSA|071253|LA AVANZADA|07D06|Fiscal|Educación regular|Presencial|Matutina|Terrestre|146|15
07H01141|13 DE ABRIL|07|EL ORO|0712|SANTA ROSA|071253|LA AVANZADA|07D06|Fiscal|Educación regular|Presencial|Matutina|Terrestre|255|15
07H01144|RIO CENEPA|07|EL ORO|0712|SANTA ROSA|071254|SAN ANTONIO|07D06|Fiscal|Educación regular|Presencial|Matutina|Terrestre|104|9
07H01147|CARLOS ZAMBRANO OREJUELA|07|EL ORO|0712|SANTA ROSA|071254|SAN ANTONIO|07D06|Fiscal|Educación regular|Presencial|Matutina|Terrestre|194|14
07H01148|VEINTE Y SIETE DE FEBRERO|07|EL ORO|0712|SANTA ROSA|071255|TORATA|07D06|Fiscal|Educación regular|Presencial|Matutina|Terrestre|15|3
07H01151|DR MODESTO CHAVEZ FRANCO|07|EL ORO|0712|SANTA ROSA|071255|TORATA|07D06|Fiscal|Educación regular|Presencial|Matutina|Terrestre|225|13
07H01152|3 DE NOVIEMBRE|07|EL ORO|0712|SANTA ROSA|071255|TORATA|07D06|Fiscal|Educación regular|Presencial|Matutina|Terrestre|30|2
07H01153|EMILIANO VALVERDE|07|EL ORO|0712|SANTA ROSA|071255|TORATA|07D06|Fiscal|Educación regular|Presencial|Matutina|Terrestre|30|3
07H01126|DR NAPOLEON MERA|07|EL ORO|0712|SANTA ROSA|071251|BELLAVISTA|07D06|Fiscal|Educación regular|Presencial|Matutina|Terrestre|101|10
07H01136|VICTOR PIEDRA|07|EL ORO|0712|SANTA ROSA|071253|LA AVANZADA|07D06|Fiscal|Educación regular|Presencial|Matutina|Terrestre|1|1
07H01170|PROVINCIA DE EL ORO|07|EL ORO|0712|SANTA ROSA|071257|BELLAMARIA|07D06|Fiscal|Educación regular|Presencial|Matutina|Terrestre|29|3
07H01171|GENERAL ELOY ALFARO|07|EL ORO|0712|SANTA ROSA|071257|BELLAMARIA|07D06|Fiscal|Educación regular|Presencial|Matutina|Terrestre|62|5
07H01172|ABDON GODOFREDO NOBLECILLA CRESPO|07|EL ORO|0712|SANTA ROSA|071257|BELLAMARIA|07D06|Fiscal|Educación regular|Presencial|Matutina|Terrestre|20|1
07H01174|TERESA ARCAYA GERMAN|07|EL ORO|0712|SANTA ROSA|071257|BELLAMARIA|07D06|Fiscal|Educación regular|Presencial|Matutina|Terrestre|29|4
07H01175|TARQUI Nº 7|07|EL ORO|0712|SANTA ROSA|071257|BELLAMARIA|07D06|Fiscal|Educación regular|Presencial|Matutina|Terrestre|156|11
07H01176|SIMON BOLIVAR|07|EL ORO|0712|SANTA ROSA|071257|BELLAMARIA|07D06|Fiscal|Educación regular|Presencial|Matutina|Terrestre|21|2
07H01173|PROF. NELLY AGUIRRE CARDENAS|07|EL ORO|0712|SANTA ROSA|071257|BELLAMARIA|07D06|Fiscal|Educación regular|Presencial|Matutina|Terrestre|271|17
07H01347|LA VICTORIA|07|EL ORO|0712|SANTA ROSA|071256|VICTORIA|07D06|Fiscal|Popular Permanente|Presencial|Vespertina|Terrestre|10|1
